longitude,latitude,property_type,room_type,price,minimum_nights,availability_30,availability_60,number_of_reviews,review_scores_rating,neighbourhood,bedrooms,bathrooms
-122.41033,37.7781,Apartment,Entire home/apt,$110.00,30,28,58,1,100,SoMa,0,1
-122.40907,37.77443,Apartment,Entire home/apt,$175.00,30,1,1,0,NA,SoMa,1,1
-122.41053,37.77253,Apartment,Entire home/apt,$221.00,30,0,0,0,NA,SoMa,2,2
-122.44211,37.72028,House,Private room,$74.00,2,13,17,4,95,Mission Terrace,1,1
-122.43362,37.72045,House,Entire home/apt,$500.00,3,0,0,0,NA,Excelsior,4,3
-122.43573,37.7847,Apartment,Entire home/apt,$131.00,30,0,0,1,100,Western Addition/NOPA,0,1
-122.43539,37.78445,Apartment,Entire home/apt,$163.00,30,0,24,0,NA,Western Addition/NOPA,1,1
-122.4835,37.73114,House,Private room,$100.00,30,0,0,2,100,Lakeshore,1,1
-122.48474,37.75211,House,Private room,$240.00,1,19,42,13,92,Outer Sunset,2,1
-122.44452,37.80269,Condominium,Entire home/apt,$345.00,60,0,21,0,NA,Marina,3,2
-122.43621,37.79021,Apartment,Entire home/apt,$310.00,4,8,17,17,92,Pacific Heights,3,2
-122.42665,37.80252,Condominium,Entire home/apt,$300.00,2,4,5,3,100,Marina,1,1
-122.44905,37.776,Apartment,Private room,$65.00,40,23,53,0,NA,Richmond District,1,1
-122.46085,37.72938,House,Entire home/apt,$475.00,2,21,47,3,100,Balboa Terrace,3,2.5
-122.4431,37.76489,Condominium,Private room,$120.00,2,0,0,8,100,The Castro,1,1
-122.3861,37.74005,Guest suite,Entire home/apt,$109.00,2,4,17,13,100,Bayview,2,1
-122.41792,37.78618,Apartment,Entire home/apt,$149.00,30,0,27,3,100,Tenderloin,1,1
-122.41467,37.7859,Apartment,Entire home/apt,$87.00,30,20,50,0,NA,Tenderloin,0,1
-122.4492,37.7655,Condominium,Entire home/apt,$300.00,30,29,59,0,NA,Cole Valley,2,2
-122.44825,37.78362,Apartment,Entire home/apt,$176.00,30,3,33,0,NA,Presidio Heights,2,1
-122.40898,37.77296,Apartment,Entire home/apt,$272.00,30,0,6,0,NA,SoMa,2,2
-122.47965,37.76499,Apartment,Private room,$57.00,30,27,56,1,100,Outer Sunset,1,1
-122.43502,37.79295,Condominium,Entire home/apt,$225.00,30,28,58,1,100,Pacific Heights,1,1
-122.41432,37.7791,Hotel,Private room,$999.00,1,29,58,125,80,SoMa,1,1
-122.45993,37.71147,House,Entire home/apt,$185.00,1,18,42,13,98,Oceanview,2,1
-122.43791,37.7892,Condominium,Entire home/apt,$150.00,30,16,46,0,NA,Pacific Heights,1,1
-122.44456,37.78358,Apartment,Entire home/apt,$290.00,30,0,0,1,60,Western Addition/NOPA,3,3
-122.41851,37.75108,Apartment,Private room,$75.00,90,0,0,0,NA,Mission District,1,1
-122.41433,37.77908,Hotel,Private room,$999.00,1,30,58,90,85,SoMa,1,1
-122.41088,37.78111,Boutique hotel,Hotel room,$162.00,1,4,20,0,NA,SoMa,1,1
-122.41283,37.77998,Boutique hotel,Hotel room,$185.00,1,28,55,1,60,SoMa,1,1
-122.41128,37.78096,Boutique hotel,Hotel room,$255.00,1,28,56,0,NA,SoMa,1,1
-122.4123,37.7799,Boutique hotel,Hotel room,$337.00,1,28,54,0,NA,SoMa,1,1
-122.41269,37.77999,Boutique hotel,Hotel room,$162.00,1,21,43,0,NA,SoMa,1,1
-122.41282,37.77923,Boutique hotel,Hotel room,$208.00,1,25,51,0,NA,SoMa,1,1
-122.41313,37.77928,Boutique hotel,Hotel room,$239.00,1,28,54,0,NA,SoMa,1,1
-122.41266,37.77976,Boutique hotel,Hotel room,$232.00,1,28,55,0,NA,SoMa,1,1
-122.4117,37.77926,Boutique hotel,Hotel room,$173.00,1,26,52,1,100,SoMa,1,1
-122.41116,37.78082,Boutique hotel,Hotel room,$453.00,1,0,0,0,NA,SoMa,1,1
-122.49071000000000,37.77456,House,Entire home/apt,$630.00,3,3,9,12,100,Richmond District,3,2.5
-122.40417,37.77106,Apartment,Private room,$249.00,5,12,23,1,100,SoMa,1,1
-122.42192,37.75745,Apartment,Entire home/apt,$208.00,30,8,38,0,NA,Mission District,1,1
-122.41556,37.78884,Apartment,Entire home/apt,$172.00,30,0,0,0,NA,Downtown,1,1
-122.42189,37.75881,Apartment,Entire home/apt,$197.00,30,0,0,0,NA,Mission District,1,1
-122.41469,37.77706,Hotel,Private room,$999.00,1,25,53,27,87,SoMa,1,1
-122.41421,37.7789,Hotel,Private room,$999.00,1,30,59,22,88,SoMa,1,1
-122.4155,37.77697,Hotel,Hotel room,$999.00,1,30,60,4,85,SoMa,2,1
-122.42348,37.75178,Apartment,Entire home/apt,$195.00,3,5,27,17,100,Noe Valley,0,1
-122.41548,37.77758,Hotel,Private room,$999.00,1,30,60,4,85,SoMa,1,1
-122.41584,37.7779,Hotel,Private room,$999.00,1,30,59,9,78,SoMa,1,1
-122.43805,37.79705,Apartment,Private room,$95.00,30,30,60,3,100,Cow Hollow,1,1
-122.42303,37.75385,Condominium,Entire home/apt,$150.00,30,30,60,0,NA,Noe Valley,1,1
-122.50719,37.76236,Guest suite,Entire home/apt,$130.00,2,5,16,23,98,Outer Sunset,1,1
-122.40786,37.78445,Hostel,Shared room,$28.00,32,29,59,0,NA,Downtown,1,1
-122.3925,37.76017,House,Entire home/apt,$550.00,3,15,36,13,98,Potrero Hill,3,1.5
-122.39974,37.76066,House,Entire home/apt,$154.00,2,0,5,0,NA,Potrero Hill,3,2
-122.42644,37.72477,Guest suite,Entire home/apt,$115.00,2,2,2,17,99,Excelsior,1,1
-122.412,37.78922,Condominium,Entire home/apt,$450.00,4,0,0,0,NA,Downtown,1,1
-122.42205,37.79397,House,Private room,$65.00,30,0,0,1,80,Nob Hill,1,4
-122.42045,37.79265,House,Private room,$55.00,30,20,39,0,NA,Nob Hill,1,4
-122.42181,37.79222,House,Private room,$55.00,30,0,0,1,40,Nob Hill,1,4
-122.42224,37.7941,House,Private room,$55.00,30,0,0,0,NA,Nob Hill,1,4
-122.42209,37.79374,House,Private room,$55.00,30,0,9,0,NA,Nob Hill,1,4
-122.42026,37.79256,House,Private room,$55.00,30,0,0,0,NA,Nob Hill,1,4
-122.41181,37.78902,Condominium,Entire home/apt,$450.00,4,0,0,0,NA,Downtown,1,1
-122.41334,37.78782,Condominium,Entire home/apt,$450.00,4,0,0,0,NA,Downtown,1,1
-122.41393,37.78861,Condominium,Entire home/apt,$450.00,4,0,0,0,NA,Downtown,1,1
-122.41213,37.79543,House,Private room,$145.00,2,0,0,14,99,Nob Hill,0,1
-122.50021,37.75864,House,Entire home/apt,$298.00,2,0,0,2,90,Outer Sunset,2,1
-122.46296,37.75637,House,Entire home/apt,$275.00,1,15,15,20,90,Inner Sunset,4,2
-122.39662,37.76147,House,Entire home/apt,$800.00,30,0,4,1,100,Potrero Hill,4,3.5
-122.43542,37.7512,House,Private room,$81.00,1,4,4,4,100,Noe Valley,1,1.5
-122.47145,37.74108,House,Entire home/apt,$185.00,1,10,30,32,93,Parkside,2,2
-122.42173,37.77984,Apartment,Entire home/apt,$165.00,2,7,7,1,100,Western Addition/NOPA,0,1
-122.49493,37.73109,House,Private room,$150.00,1,13,13,2,100,Lakeshore,1,1
-122.42921,37.77036,Condominium,Entire home/apt,$360.00,1,0,0,2,100,Lower Haight,2,1.5
-122.44264,37.75055,House,Entire home/apt,$200.00,2,8,15,6,97,Noe Valley,2,1
-122.44257,37.75184,House,Entire home/apt,$225.00,2,11,21,7,96,Noe Valley,2,1
-122.44569,37.73243,House,Private room,$150.00,2,10,26,14,96,Sunnyside,3,1
-122.49567,37.7406,House,Entire home/apt,$170.00,90,12,12,0,NA,Outer Sunset,3,2
-122.4159,37.79541,Condominium,Entire home/apt,$182.00,30,4,34,0,NA,Nob Hill,2,1
-122.44124,37.75194,Condominium,Entire home/apt,$133.00,3,0,0,5,92,Noe Valley,2,1
-122.41364,37.77415,Condominium,Entire home/apt,$500.00,3,14,23,14,99,SoMa,3,2
-122.40925,37.80546,Condominium,Private room,$100.00,30,0,0,1,100,Telegraph Hill,1,1
-122.41338,37.75033,Apartment,Private room,$77.00,30,0,0,1,60,Mission District,1,1
-122.38365,37.73136,House,Entire home/apt,$72.00,30,1,1,2,100,Bayview,1,1
-122.40688,37.75593,Apartment,Entire home/apt,$320.00,2,0,0,4,100,Mission District,2,1.5
-122.43121,37.76566,Condominium,Entire home/apt,$180.00,3,7,17,8,100,The Castro,1,1
-122.44297,37.71268,Apartment,Entire home/apt,$118.00,30,1,31,2,100,Crocker Amazon,2,1
-122.4147,37.79088,Apartment,Entire home/apt,$227.00,30,0,9,0,NA,Nob Hill,2,2
-122.41548,37.78728,Apartment,Entire home/apt,$239.00,30,15,45,0,NA,Downtown,2,1
-122.45865,37.73672,House,Private room,$110.00,30,12,42,1,100,Sunnyside,1,1
-122.46546,37.70825,House,Entire home/apt,$139.00,2,6,20,20,81,Daly City,2,1
-122.43363,37.75895,Apartment,Entire home/apt,$317.00,30,0,0,0,NA,The Castro,2,2
-122.43954,37.75957,House,Entire home/apt,$219.00,30,19,49,0,NA,The Castro,2,1
-122.44676,37.80394,House,Entire home/apt,$750.00,30,30,60,0,NA,Marina,3,2
-122.4349,37.77143,Apartment,Entire home/apt,$699.00,1,0,9,2,70,Lower Haight,2,1
-122.41042,37.77203,House,Shared room,$33.00,30,0,0,0,NA,SoMa,1,3
-122.41476,37.79385,Condominium,Entire home/apt,$182.00,30,6,36,1,100,Nob Hill,2,1
-122.43819,37.75148,Serviced apartment,Hotel room,$200.00,30,0,0,0,NA,Noe Valley,2,1
-122.42959,37.78682,Apartment,Shared room,$38.00,30,30,60,1,NA,Western Addition/NOPA,1,2
-122.42011,37.79277,House,Shared room,$37.00,30,11,41,1,100,Nob Hill,1,6
-122.43628,37.76996,Other,Private room,$299.00,1,0,6,8,95,Lower Haight,1,1
-122.43439,37.77188,Other,Private room,$299.00,1,0,6,7,77,Hayes Valley,1,1
-122.41582,37.79525,Condominium,Entire home/apt,$182.00,30,0,0,0,NA,Nob Hill,2,1
-122.43479,37.78027,House,Private room,$200.00,2,4,4,6,100,Western Addition/NOPA,1,1
-122.41135,37.79163,Apartment,Entire home/apt,$179.00,30,0,9,0,NA,Nob Hill,0,1
-122.42584,37.76595,Condominium,Entire home/apt,$250.00,2,0,0,0,NA,Mission District,2,2
-122.44326,37.76578,Cottage,Entire home/apt,$378.00,4,15,30,1,100,Haight-Ashbury,1,1
-122.42932,37.78662,Apartment,Shared room,$42.00,30,30,60,1,60,Japantown,1,2
-122.41707,37.76569,Apartment,Entire home/apt,$87.00,30,0,0,0,NA,Mission District,0,1
-122.38692,37.7334,House,Private room,$64.00,1,10,33,35,88,Bayview,1,1
-122.42028,37.77513,Condominium,Entire home/apt,$207.00,30,13,43,2,90,Civic Center,2,1
-122.41961,37.77569,Condominium,Entire home/apt,$197.00,30,18,48,0,NA,Hayes Valley,2,1
-122.4165,37.78347,Serviced apartment,Private room,$59.00,32,30,60,1,100,Tenderloin,1,1
-122.44022,37.78712,Condominium,Entire home/apt,$145.00,2,0,4,0,NA,Western Addition/NOPA,1,1.5
-122.45791,37.73726,Guest suite,Entire home/apt,$200.00,2,2,10,14,97,Sunnyside,1,1
-122.44551,37.78987,Condominium,Entire home/apt,$199.00,1,0,8,2,100,Pacific Heights,1,1
-122.41015,37.75029,Apartment,Entire home/apt,$293.00,30,16,16,0,NA,Mission District,2,2
-122.40556,37.8003,Condominium,Entire home/apt,$198.00,30,29,59,0,NA,Telegraph Hill,5,2
-122.40882,37.80399,Condominium,Entire home/apt,$400.00,3,0,0,5,92,Telegraph Hill,2,1.5
-122.41097,37.78502,Hostel,Private room,$49.00,32,29,59,0,NA,Tenderloin,1,0
-122.44753,37.77571,House,Entire home/apt,$450.00,3,0,0,7,97,Richmond District,3,1.5
-122.44108,37.72709,Guest suite,Entire home/apt,$125.00,3,1,31,24,99,Mission Terrace,2,1
-122.444,37.7758,Apartment,Entire home/apt,$220.00,30,0,4,1,100,Western Addition/NOPA,3,1
-122.42645,37.75062,Condominium,Entire home/apt,$520.00,2,0,4,3,100,Noe Valley,3,1.5
-122.43283,37.76625,Apartment,Private room,$79.00,30,0,0,0,NA,Duboce Triangle,1,1.5
-122.43425,37.73058,House,Entire home/apt,$300.00,6,0,11,0,NA,Mission Terrace,2,1
-122.42928,37.78635,Apartment,Shared room,$40.00,30,30,60,0,NA,Western Addition/NOPA,1,2
-122.39393,37.77728,Condominium,Entire home/apt,$180.00,30,0,0,0,NA,SoMa,1,1
-122.47318,37.78613,Condominium,Entire home/apt,$156.00,30,0,0,0,NA,Richmond District,2,1.5
-122.42247,37.76743,Condominium,Private room,$232.00,1,1,1,1,100,Mission District,1,1
-122.40465,37.71886,House,Private room,$68.00,1,0,0,18,100,Visitacion Valley,1,1
-122.40363,37.71738,House,Entire home/apt,$220.00,30,30,60,1,80,Visitacion Valley,1,1
-122.42974,37.78627,Apartment,Shared room,$40.00,30,30,60,0,NA,Western Addition/NOPA,1,2
-122.44344,37.75855,Apartment,Entire home/apt,$550.00,2,2,17,6,97,The Castro,2,1.5
-122.42479,37.79496,Condominium,Entire home/apt,$850.00,2,13,21,6,100,Pacific Heights,3,2
-122.40896,37.79158,Apartment,Entire home/apt,$110.00,30,0,13,0,NA,Nob Hill,1,1
-122.42981,37.7853,Apartment,Shared room,$40.00,30,30,60,0,NA,Western Addition/NOPA,1,2
-122.44898,37.76343,Apartment,Entire home/apt,$125.00,30,30,60,0,NA,Cole Valley,1,1.5
-122.49609,37.75855,House,Entire home/apt,$700.00,3,0,9,0,NA,Outer Sunset,5,3.5
-122.402,37.79107,Condominium,Entire home/apt,$249.00,30,9,39,1,100,Financial District,2,2
-122.44539,37.76842,House,Private room,$70.00,30,30,60,0,NA,Haight-Ashbury,1,1.5
-122.49557,37.74306,Dome house,Entire home/apt,$135.00,2,23,46,21,97,Outer Sunset,2,1
-122.46377,37.77681,Apartment,Entire home/apt,$149.00,30,14,44,1,100,Richmond District,1,1
-122.39185,37.78438,Apartment,Entire home/apt,$250.00,30,0,0,0,NA,SoMa,1,1
-122.42406,37.75417,Apartment,Entire home/apt,$90.00,30,6,11,0,NA,Noe Valley,0,1
-122.43908,37.78704,Apartment,Shared room,$46.00,30,13,43,0,NA,Western Addition/NOPA,1,2
-122.42506,37.73552,Guest suite,Entire home/apt,$149.00,3,13,13,24,95,Bernal Heights,2,1
-122.50023,37.76206,House,Entire home/apt,$345.00,2,3,7,6,100,Outer Sunset,2,1
-122.40059,37.78038,Apartment,Entire home/apt,$245.00,30,30,60,0,NA,SoMa,1,1
-122.40931,37.80602,Apartment,Entire home/apt,$500.00,3,10,23,11,96,Telegraph Hill,2,1
-122.41841,37.78836,Apartment,Entire home/apt,$239.00,30,8,38,0,NA,Downtown,2,1
-122.50362,37.75324,Guest suite,Entire home/apt,$85.00,30,14,14,2,100,Outer Sunset,1,1
-122.45689,37.7172,House,Shared room,$40.00,30,0,0,0,NA,Oceanview,1,5
-122.44022,37.72371,House,Shared room,$33.00,30,0,0,1,100,Mission Terrace,1,5
-122.4402,37.72364,House,Shared room,$40.00,30,30,60,0,NA,Mission Terrace,1,5
-122.45641,37.7172,House,Shared room,$42.00,30,0,0,1,100,Oceanview,1,5
-122.45745,37.71777,House,Private room,$90.00,30,30,60,2,90,Oceanview,1,1.5
-122.45751,37.71697,House,Private room,$75.00,30,30,60,2,90,Oceanview,1,5
-122.38575,37.73393,House,Private room,$83.00,1,9,32,0,NA,Bayview,2,1
-122.41077,37.77735,House,Private room,$150.00,2,0,0,3,100,SoMa,1,1
-122.44949,37.76719,Condominium,Entire home/apt,$250.00,5,0,4,2,90,Cole Valley,1,1.5
-122.39759,37.76067,House,Entire home/apt,$750.00,3,0,5,1,100,Potrero Hill,4,3.5
-122.42201,37.79197,House,Private room,$125.00,30,0,0,1,80,Nob Hill,1,2.5
-122.41685,37.75245,Apartment,Entire home/apt,$167.00,30,9,15,2,100,Mission District,3,1.5
-122.47901,37.76321,Apartment,Private room,$46.00,30,30,60,1,100,Outer Sunset,1,1
-122.43176,37.77338,Condominium,Entire home/apt,$250.00,2,4,19,24,95,Lower Haight,2,1
-122.41856,37.80158,Apartment,Entire home/apt,$228.00,30,0,13,0,NA,Russian Hill,2,1
-122.41642,37.7997,Apartment,Entire home/apt,$215.00,30,24,54,0,NA,Russian Hill,2,1
-122.41649,37.80117,Apartment,Entire home/apt,$149.00,30,0,0,0,NA,Russian Hill,1,1
-122.42914,37.76194,Guest suite,Entire home/apt,$225.00,2,5,21,35,99,The Castro,1,1
-122.44523,37.76061,Apartment,Entire home/apt,$108.00,90,5,35,0,NA,The Castro,0,1
-122.4669,37.74097,House,Entire home/apt,$115.00,1,15,39,3,100,Inner Sunset,4,3
-122.41776,37.80665,Hotel,Hotel room,"$2,200.00",4,0,0,0,NA,Fisherman's Wharf,2,2
-122.42209,37.79222,Condominium,Entire home/apt,$450.00,4,0,0,0,NA,Nob Hill,1,1
-122.42018,37.7922,Condominium,Entire home/apt,$450.00,4,0,0,0,NA,Nob Hill,1,1
-122.47828,37.73825,Guest suite,Private room,$99.00,2,8,15,5,100,Outer Sunset,1,1
-122.42103,37.79199,Condominium,Entire home/apt,$450.00,4,0,0,0,NA,Nob Hill,1,1
-122.44165,37.75722,House,Private room,$190.00,30,27,57,21,98,The Castro,2,1
-122.43731,37.7874,Apartment,Shared room,$41.00,30,30,60,1,80,Western Addition/NOPA,1,2
-122.41797,37.80517,Boutique hotel,Private room,"$1,499.00",6,0,6,0,NA,Fisherman's Wharf,1,1
-122.4392,37.7762,Apartment,Entire home/apt,$102.00,30,0,12,0,NA,Western Addition/NOPA,0,1
-122.42662,37.77097,Apartment,Private room,$280.00,30,30,60,0,NA,Duboce Triangle,2,1
-122.45599,37.71686,House,Private room,$75.00,30,0,0,1,80,Oceanview,1,5
-122.44164,37.72207,House,Shared room,$34.00,30,0,0,1,100,Mission Terrace,1,5
-122.44147,37.72233,House,Shared room,$40.00,30,0,0,1,100,Mission Terrace,1,5
-122.41752,37.80616,Boutique hotel,Private room,"$1,499.00",6,0,6,0,NA,Fisherman's Wharf,1,1
-122.41655,37.78726,House,Shared room,$40.00,30,0,0,0,NA,Downtown,1,2.5
-122.42118,37.79565,Apartment,Entire home/apt,$249.00,30,30,60,0,NA,Nob Hill,2,2
-122.48446,37.76351,Other,Private room,$190.00,1,13,43,4,90,Outer Sunset,1,2
-122.48459,37.76216,Other,Private room,$249.00,1,29,59,2,80,Outer Sunset,1,2
-122.48498,37.76186,Other,Private room,$190.00,1,29,59,2,100,Outer Sunset,1,2
-122.41196,37.71049,Apartment,Entire home/apt,$340.00,2,18,44,11,85,Visitacion Valley,3,2
-122.41077,37.71104,House,Entire home/apt,$145.00,1,17,44,15,85,Visitacion Valley,1,1
-122.40815,37.77296,Apartment,Entire home/apt,$174.00,30,0,10,0,NA,SoMa,0,1
-122.44166,37.75526,Condominium,Entire home/apt,$185.00,30,13,43,0,NA,Twin Peaks,2,2
-122.42241,37.76285,Apartment,Entire home/apt,$191.00,30,3,3,0,NA,Mission District,2,1
-122.4297,37.78622,Apartment,Shared room,$44.00,30,28,58,0,NA,Western Addition/NOPA,1,2
-122.4419,37.72276,House,Private room,"$1,000.00",30,30,60,0,NA,Mission Terrace,1,1
-122.47656,37.77963,Apartment,Private room,$89.00,2,18,42,18,100,Richmond District,1,1.5
-122.47089,37.76373,House,Entire home/apt,$580.00,5,7,7,5,92,Inner Sunset,3,2.5
-122.40864,37.72555,House,Entire home/apt,$181.00,30,17,47,0,NA,Portola,4,3
-122.46834,37.71434,House,Private room,$125.00,1,17,42,21,95,Oceanview,1,1
-122.46705,37.71328,House,Private room,$99.00,1,26,56,26,96,Oceanview,1,1
-122.39552,37.75896,House,Private room,$160.00,1,17,41,21,100,Potrero Hill,2,1
-122.4184,37.73904,House,Entire home/apt,$350.00,4,0,0,3,100,Bernal Heights,4,3
-122.42126,37.7597,Apartment,Entire home/apt,$300.00,2,0,0,18,99,Mission District,2,1
-122.43694,37.72468,House,Entire home/apt,$125.00,90,0,0,0,NA,Mission Terrace,2,1
-122.43547,37.76919,House,Entire home/apt,"$1,500.00",2,10,24,8,100,Duboce Triangle,6,4
-122.44071,37.74949,Condominium,Entire home/apt,$250.00,7,0,0,3,100,Noe Valley,2,1
-122.46873,37.71302,House,Private room,$99.00,1,25,55,24,99,Oceanview,1,1
-122.4685,37.71378,House,Private room,$75.00,1,28,58,23,98,Oceanview,1,1
-122.40485,37.7197,Guest suite,Entire home/apt,$240.00,1,2,2,4,100,Visitacion Valley,2,1
-122.41813,37.78652,House,Shared room,$60.00,30,30,60,3,80,Downtown,1,2.5
-122.41738,37.78768,House,Shared room,$80.00,30,0,0,1,60,Downtown,1,2.5
-122.44708,37.76939,House,Entire home/apt,$93.00,30,0,0,0,NA,Haight-Ashbury,0,1
-122.44954,37.76354,House,Entire home/apt,$93.00,30,0,0,0,NA,Cole Valley,0,1
-122.44495,37.76789,House,Entire home/apt,$90.00,30,13,43,0,NA,Haight-Ashbury,0,1
-122.40885,37.80455,Townhouse,Entire home/apt,$417.00,30,30,60,0,NA,Telegraph Hill,3,3
-122.43657,37.76911,Apartment,Entire home/apt,$160.00,30,0,0,0,NA,Haight-Ashbury,2,1
-122.40799,37.80202,Apartment,Entire home/apt,$175.00,30,0,0,0,NA,Telegraph Hill,4,1
-122.4055,37.8037,Apartment,Entire home/apt,$334.00,30,30,49,0,NA,Telegraph Hill,2,2
-122.46068,37.76345,House,Entire home/apt,$90.00,30,0,0,0,NA,Inner Sunset,1,1
-122.48185,37.7321,House,Entire home/apt,$155.00,30,0,0,0,NA,Lakeshore,3,2
-122.45244,37.76285,House,Entire home/apt,$89.00,30,0,0,0,NA,Cole Valley,1,1
-122.46984,37.75184,House,Private room,$214.00,2,1,1,15,99,Inner Sunset,1,2
-122.49858,37.73722,Guest suite,Private room,$95.00,1,9,31,52,99,Outer Sunset,1,1
-122.40871,37.72589,House,Entire home/apt,$150.00,2,6,20,24,100,Portola,2,1
-122.47536,37.71516,Townhouse,Entire home/apt,$285.00,30,0,0,0,NA,Lakeshore,3,2.5
-122.41679,37.73745,House,Private room,$75.00,2,4,6,23,99,Bernal Heights,1,2
-122.43851,37.78815,House,Private room,$139.00,2,22,34,2,100,Western Addition/NOPA,1,1
-122.38933,37.78348,Apartment,Entire home/apt,$196.00,30,0,0,0,NA,SoMa,1,1
-122.46557,37.70826,House,Entire home/apt,$385.00,2,5,18,1,NA,Daly City,4,2
-122.46035,37.71162,Apartment,Private room,$85.00,1,21,45,3,100,Oceanview,1,1
-122.4401,37.77265,Apartment,Private room,$400.00,1,0,12,2,100,Lower Haight,1,1
-122.45279,37.74887,Guest suite,Entire home/apt,$185.00,2,9,24,11,98,Twin Peaks,2,1
-122.39084,37.77339,Apartment,Entire home/apt,$196.00,30,11,41,0,NA,Mission Bay,1,1
-122.41928,37.75745,Apartment,Entire home/apt,$154.00,30,30,60,0,NA,Mission District,2,2
-122.41873,37.75698,Apartment,Entire home/apt,$154.00,30,23,53,0,NA,Mission District,2,2
-122.41913,37.75583,Apartment,Entire home/apt,$123.00,30,17,47,0,NA,Mission District,1,1
-122.41833,37.75578,Apartment,Entire home/apt,$154.00,30,30,60,0,NA,Mission District,2,2
-122.41697,37.75725,Apartment,Entire home/apt,$123.00,30,14,44,0,NA,Mission District,1,1
-122.41697,37.75776,Apartment,Entire home/apt,$154.00,30,24,54,0,NA,Mission District,2,2
-122.41844,37.75608,Apartment,Entire home/apt,$154.00,30,9,39,0,NA,Mission District,2,2
-122.41757,37.75599,Apartment,Entire home/apt,$123.00,30,16,46,0,NA,Mission District,1,1
-122.41878,37.75695,Apartment,Entire home/apt,$154.00,30,30,60,0,NA,Mission District,2,2
-122.41773,37.75742,Apartment,Entire home/apt,$123.00,30,11,41,0,NA,Mission District,1,1
-122.41906,37.75709,Apartment,Entire home/apt,$154.00,30,30,60,0,NA,Mission District,2,2
-122.41881,37.75581,Apartment,Entire home/apt,$123.00,30,11,41,0,NA,Mission District,1,1
-122.41787,37.75791,Apartment,Entire home/apt,$123.00,30,0,0,0,NA,Mission District,1,1
-122.4174,37.75621,Apartment,Entire home/apt,$123.00,30,1,1,0,NA,Mission District,1,1
-122.41857,37.75585,Apartment,Entire home/apt,$154.00,30,30,60,0,NA,Mission District,2,2
-122.41913,37.75575,Apartment,Entire home/apt,$154.00,30,30,60,0,NA,Mission District,2,2
-122.44231,37.70874,House,Entire home/apt,$249.00,2,7,15,13,100,Crocker Amazon,3,1
-122.41723,37.75653,Apartment,Entire home/apt,$123.00,30,15,45,0,NA,Mission District,1,1
-122.41926,37.75702,Apartment,Entire home/apt,$123.00,30,7,37,0,NA,Mission District,1,1
-122.39293,37.71928,House,Private room,$75.00,30,10,35,6,93,Bayview,1,1
-122.44357,37.74867,House,Entire home/apt,$250.00,30,0,13,0,NA,Noe Valley,3,2.5
